date,spot,net_gex,flip,primary_flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2022-01-11,469.75,5856219.0,589.5,,500.0,450.0,WEAK,WEAK,2.064,1.457,587849497.0,1357210659.0
2022-01-12,471.02,587936565.0,479.95,,500.0,450.0,WEAK,WEAK,2.044,1.479,608699845.0,1224942121.0
2022-01-13,464.53,-1146140167.0,,,500.0,450.0,WEAK,WEAK,2.101,1.6,604546622.0,1857320224.0
2022-01-14,464.72,-1313944693.0,,,500.0,450.0,WEAK,WEAK,2.039,1.923,662025212.0,1714880929.0
2022-01-18,456.49,-2252924536.0,,,500.0,450.0,WEAK,WEAK,2.094,1.995,522106150.0,1425912599.0
2022-01-19,451.75,-2242326926.0,,,,450.0,REMOTE,WEAK,2.03,1.876,522332643.0,2055579263.0
2022-01-20,446.75,-2474345375.0,,,,450.0,REMOTE,WEAK,2.032,1.924,454778440.0,1516183613.0
2022-01-21,437.98,-2117107682.0,,,,450.0,REMOTE,WEAK,1.953,1.826,380496204.0,1205024242.0
2022-01-24,439.84,-1327398951.0,,,,400.0,REMOTE,WEAK,1.786,1.237,462841949.0,796807790.0
2022-01-25,434.47,-1167568966.0,,,,400.0,REMOTE,WEAK,1.746,1.244,444775765.0,1126097701.0
2022-01-26,433.38,-1393264785.0,,,,400.0,REMOTE,WEAK,1.741,1.318,458644240.0,1241184693.0
2022-01-27,431.24,-1513591721.0,,,,400.0,REMOTE,WEAK,1.802,1.446,466165610.0,2097216628.0
2022-01-28,441.95,-811485412.0,,,,400.0,REMOTE,WEAK,1.729,1.245,563506648.0,1279301423.0
2022-01-31,449.91,589621396.0,459.48,,,,REMOTE,REMOTE,1.832,1.381,586117967.0,1213186480.0
2022-02-01,452.95,-97845830.0,,,,,REMOTE,REMOTE,1.9,1.451,628753605.0,1351955375.0
2022-02-02,457.35,447024418.0,471.46,,500.0,,WEAK,REMOTE,1.893,1.532,630274748.0,1761905075.0
2022-02-03,446.6,-1342425525.0,,,,,REMOTE,REMOTE,1.968,1.788,624300393.0,2512069084.0
2022-02-04,448.7,-773076510.0,,,,,REMOTE,REMOTE,1.875,1.522,665721639.0,1469618593.0
2022-02-07,447.26,-1153842998.0,,,,,REMOTE,REMOTE,1.937,1.588,640360621.0,1439703586.0
2022-02-08,450.94,-538547049.0,,,,,REMOTE,REMOTE,1.924,1.553,679911487.0,1782766046.0
2022-02-09,457.54,738616104.0,466.47,,500.0,,WEAK,REMOTE,1.922,1.636,654325455.0,1488400916.0
2022-02-10,449.32,-1326934640.0,,,,,REMOTE,REMOTE,1.999,1.83,671648414.0,2476613215.0
2022-02-11,440.46,-2577791642.0,,,,400.0,REMOTE,WEAK,1.981,2.149,590638082.0,1703353951.0
2022-02-14,439.02,-2074843008.0,,,,400.0,REMOTE,WEAK,1.997,2.199,572581901.0,1868365115.0
2022-02-15,446.1,-1137509208.0,,,,425.0,REMOTE,WEAK,2.064,2.206,688649598.0,2326845544.0
2022-02-16,446.6,-1233256451.0,,,,425.0,REMOTE,WEAK,2.093,2.208,712034525.0,2208928325.0
2022-02-17,437.06,-2328935699.0,,,,400.0,REMOTE,WEAK,2.099,2.235,588658847.0,2372569999.0
2022-02-18,434.23,-2172304711.0,,,,400.0,REMOTE,WEAK,2.048,2.038,595259918.0,2246504651.0
2022-02-22,429.57,-2389173525.0,,,,400.0,REMOTE,WEAK,2.004,1.976,518863995.0,1690836402.0
2022-02-23,421.95,-2369758250.0,,,,400.0,REMOTE,WEAK,1.95,1.837,444845699.0,1311624791.0
2022-02-24,428.3,-1561960124.0,,,,400.0,REMOTE,WEAK,1.875,1.639,573041480.0,2062945569.0
2022-02-25,437.75,-144415054.0,,,460.0,400.0,WEAK,WEAK,1.798,1.411,647128142.0,1619969278.0
2022-02-28,436.63,-975758618.0,,,460.0,400.0,WEAK,WEAK,1.922,1.704,622955224.0,2066891975.0
2022-03-01,429.98,-1488562586.0,,,,400.0,REMOTE,WEAK,1.938,1.647,556259218.0,2416641687.0
2022-03-02,437.89,-418490954.0,,,,400.0,REMOTE,WEAK,1.906,1.629,635322946.0,2423700725.0
2022-03-03,435.71,-1057850175.0,,,460.0,400.0,WEAK,WEAK,1.966,1.622,622848914.0,2883426250.0
2022-03-04,432.17,-1610509591.0,,,460.0,400.0,WEAK,WEAK,1.954,1.556,609903107.0,1824915145.0
2022-03-07,419.43,-2277746240.0,,,,400.0,REMOTE,WEAK,2.042,1.827,456315024.0,917827654.0
2022-03-08,416.25,-2089064441.0,,,,400.0,REMOTE,WEAK,1.945,1.495,460146531.0,1706189049.0
2022-03-09,427.41,-834536889.0,,,,400.0,REMOTE,WEAK,1.917,1.366,572259108.0,2374364473.0
2022-03-10,425.48,-1568486308.0,,,,400.0,REMOTE,WEAK,2.012,1.576,567675032.0,2495177207.0
2022-03-11,420.07,-4267340422.0,,,,400.0,REMOTE,WEAK,1.979,1.978,537438497.0,2028897982.0
2022-03-14,417.0,-2269594476.0,,,,400.0,REMOTE,WEAK,2.019,2.1,464721104.0,1803768241.0
2022-03-15,426.17,-1124719598.0,,,,400.0,REMOTE,WEAK,2.016,2.096,531180193.0,2351838053.0
2022-03-16,435.62,70330307.0,499.92,,,400.0,REMOTE,WEAK,2.025,2.071,564714522.0,2322913928.0
2022-03-17,441.07,231721245.0,466.87,,,400.0,REMOTE,WEAK,2.067,2.095,586163796.0,3115523415.0
2022-03-18,444.52,995191128.0,444.8,,,,REMOTE,REMOTE,2.22,2.669,578202857.0,1830861343.0
2022-03-21,444.39,70599992.0,509.26,,,400.0,REMOTE,WEAK,2.194,2.875,578323400.0,1233743375.0
2022-03-22,449.59,273844893.0,473.31,,,,REMOTE,REMOTE,2.168,2.589,565016637.0,1452572308.0
2022-03-23,443.8,-1348561291.0,,,,400.0,REMOTE,WEAK,2.188,2.465,601727293.0,1515473673.0
2022-03-24,450.49,134020027.0,497.56,,,,REMOTE,REMOTE,2.238,2.599,610471213.0,1813154749.0
2022-03-25,452.69,705544097.0,457.05,,,,REMOTE,REMOTE,2.248,2.708,633915809.0,1606652490.0
2022-03-28,455.91,832848092.0,459.36,,450.0,,WEAK,REMOTE,2.286,2.768,623015873.0,1319928605.0
2022-03-29,461.55,825179359.0,464.08,,450.0,,WEAK,REMOTE,2.314,2.732,584586162.0,1467736554.0
2022-03-30,458.7,123575046.0,499.62,,450.0,,WEAK,REMOTE,2.341,2.64,682560907.0,1892236296.0
2022-03-31,451.64,-2470760551.0,,,450.0,,WEAK,REMOTE,2.395,2.738,712353345.0,1948459797.0
2022-04-01,452.92,-1258051465.0,,,450.0,440.0,WEAK,WEAK,2.385,2.852,751860292.0,1422023904.0
2022-04-04,456.8,32194190.0,539.4,,500.0,440.0,WEAK,WEAK,2.351,2.575,716424805.0,1522874610.0
2022-04-05,451.03,-1354746297.0,,,,430.0,REMOTE,WEAK,2.348,2.556,705177327.0,1623244253.0
2022-04-06,446.52,-2862160307.0,,,,430.0,REMOTE,WEAK,2.296,2.096,684374378.0,1584835975.0
2022-04-07,448.77,-1310297391.0,,,450.0,430.0,WEAK,WEAK,2.285,2.997,704392095.0,2038338791.0
2022-04-08,447.57,-1425733702.0,,,450.0,430.0,WEAK,WEAK,2.249,2.848,729040078.0,1750597757.0
2022-04-11,439.92,-2762895440.0,,,,430.0,REMOTE,WEAK,2.261,2.985,583117342.0,1193650583.0
2022-04-12,438.29,-2258204361.0,,,450.0,430.0,WEAK,WEAK,2.22,2.921,586956844.0,1921645011.0
2022-04-13,443.31,-1070491269.0,,,450.0,430.0,WEAK,WEAK,2.133,2.524,685215870.0,2646901078.0
2022-04-14,437.79,-2709097127.0,,,450.0,430.0,WEAK,WEAK,2.126,2.698,603380587.0,698255831.0
2022-04-18,437.97,-1693328122.0,,,,430.0,REMOTE,WEAK,1.972,1.801,625364617.0,1231937900.0
2022-04-19,445.04,-454685129.0,,,,430.0,REMOTE,WEAK,1.942,1.72,669384622.0,1481747325.0
2022-04-20,444.71,-838979793.0,,,450.0,430.0,WEAK,WEAK,1.982,1.761,719391880.0,1672312762.0
2022-04-21,438.06,-1725749911.0,,,,430.0,REMOTE,WEAK,1.976,1.702,624700925.0,1284736930.0
2022-04-22,426.04,-2529279473.0,,,450.0,430.0,WEAK,WEAK,1.896,1.641,465799008.0,-566289789.0
2022-04-25,428.51,-1875597027.0,,,450.0,400.0,WEAK,WEAK,1.879,1.528,528525806.0,1231165948.0
2022-04-26,416.1,-1998259532.0,,,450.0,400.0,WEAK,WEAK,1.826,1.468,383436738.0,548858539.0
2022-04-27,417.27,-2047829119.0,,,450.0,400.0,WEAK,WEAK,1.732,1.207,450330125.0,1796243772.0
2022-04-28,427.81,-1050241449.0,,,450.0,400.0,WEAK,WEAK,1.783,1.302,559166216.0,2004742588.0
2022-04-29,412.0,-2412137168.0,,,450.0,400.0,WEAK,WEAK,1.797,1.702,395482169.0,1283001428.0
2022-05-02,414.48,-1803772810.0,,,450.0,400.0,WEAK,WEAK,1.787,1.806,431095588.0,1332469677.0
2022-05-03,416.38,-1532067751.0,,,450.0,400.0,WEAK,WEAK,1.764,1.871,474402422.0,1685981770.0
2022-05-04,429.06,-577228771.0,,,450.0,400.0,WEAK,WEAK,1.757,1.716,576273653.0,1492082959.0
2022-05-05,413.81,-1773431394.0,,,450.0,400.0,WEAK,WEAK,1.774,1.875,443744388.0,2035227615.0
2022-05-06,411.34,-2015605545.0,,,450.0,400.0,WEAK,WEAK,1.677,1.464,463246559.0,538344540.0
2022-05-09,398.17,-2147686608.0,,,,400.0,REMOTE,WEAK,1.65,1.469,293595527.0,1029697017.0
2022-05-10,399.09,-1803019310.0,,,,380.0,REMOTE,WEAK,1.551,1.289,337434360.0,1694090438.0
2022-05-11,392.75,-2261149330.0,,,,380.0,REMOTE,WEAK,1.521,1.168,299198191.0,1545790798.0
2022-05-12,392.34,-2020394045.0,,,,380.0,REMOTE,WEAK,1.516,1.168,286655338.0,1568657381.0
2022-05-13,401.72,-1352249912.0,,,,380.0,REMOTE,WEAK,1.469,1.552,395725429.0,827648818.0
2022-05-16,400.09,-1587840976.0,,,,380.0,REMOTE,WEAK,1.543,1.688,372111683.0,934531547.0
2022-05-17,408.32,-1116313119.0,,,,380.0,REMOTE,WEAK,1.536,1.664,437683060.0,1471254140.0
2022-05-18,391.86,-2459165867.0,,,,400.0,REMOTE,WEAK,1.567,1.614,308847284.0,-510673408.0
2022-05-19,389.46,-2322756339.0,,,,380.0,REMOTE,WEAK,1.5,1.392,312039379.0,330278430.0
2022-05-20,389.63,-2604230442.0,,,,380.0,REMOTE,WEAK,1.45,1.334,336146027.0,-496736390.0
2022-05-23,396.92,-584264276.0,,,,380.0,REMOTE,WEAK,1.471,1.267,399778218.0,1092954667.0
2022-05-24,393.89,-1271130779.0,,,,380.0,REMOTE,WEAK,1.547,1.545,403221892.0,1665122352.0
2022-05-25,397.37,-693067623.0,,,,380.0,REMOTE,WEAK,1.53,1.44,440663405.0,1585426372.0
2022-05-26,405.31,-294603841.0,,,,380.0,REMOTE,WEAK,1.542,1.532,479283497.0,1758974387.0
2022-05-27,415.26,754164244.0,414.76,414.76,,380.0,REMOTE,WEAK,1.575,1.615,473456361.0,660056159.0
2022-05-31,412.93,-297270520.0,,,,380.0,REMOTE,WEAK,1.576,1.402,509453767.0,1637638792.0
2022-06-01,409.59,-938463648.0,,,,380.0,REMOTE,WEAK,1.581,1.387,516274881.0,1278583254.0
2022-06-02,417.39,-8722955.0,,,,380.0,REMOTE,WEAK,1.623,1.438,531796344.0,1610014243.0
2022-06-03,410.54,-1286815997.0,,,,380.0,REMOTE,WEAK,1.654,1.828,547931184.0,1378631620.0
2022-06-06,411.79,-221580800.0,,,,380.0,REMOTE,WEAK,1.631,1.67,542131136.0,1471503650.0
2022-06-07,415.74,-303459766.0,,,,380.0,REMOTE,WEAK,1.66,1.832,548240424.0,1669084349.0
2022-06-08,411.22,-1383113834.0,,,,380.0,REMOTE,WEAK,1.665,1.76,557095004.0,1685235113.0
2022-06-09,401.44,-1736786100.0,,,,380.0,REMOTE,WEAK,1.658,1.712,475879478.0,1792211202.0
2022-06-10,389.8,-3828991866.0,,,,380.0,REMOTE,WEAK,1.616,1.717,356231714.0,942828515.0
2022-06-13,375.0,-2721189506.0,,,,340.0,REMOTE,WEAK,1.653,1.825,198918363.0,73916658.0
2022-06-14,373.87,-2315284171.0,,,,340.0,REMOTE,WEAK,1.606,1.702,250596111.0,121029680.0
2022-06-15,379.2,-1676054767.0,,,,370.0,REMOTE,WEAK,1.494,1.451,311989149.0,-39347330.0
2022-06-16,366.65,-2574525467.0,,,,340.0,REMOTE,WEAK,1.52,1.481,196215187.0,-2541212778.0
2022-06-17,365.86,-1987254810.0,,,,340.0,REMOTE,WEAK,1.448,1.285,301711547.0,2395043128.0
2022-06-21,375.07,-873996323.0,,,400.0,350.0,WEAK,WEAK,1.414,0.97,326973571.0,1277148597.0
2022-06-22,374.39,-1327340413.0,,,400.0,350.0,WEAK,WEAK,1.432,1.14,371886631.0,1526870581.0
2022-06-23,378.06,-1016682608.0,,,400.0,350.0,WEAK,WEAK,1.465,1.338,417781429.0,2047618358.0
2022-06-24,390.08,582154990.0,389.86,389.86,400.0,,WEAK,REMOTE,1.478,1.364,461364389.0,1383467426.0
2022-06-27,388.59,-582021894.0,,,400.0,350.0,WEAK,WEAK,1.551,1.579,476352700.0,1517607463.0
2022-06-28,380.65,-1417650821.0,,,400.0,350.0,WEAK,WEAK,1.536,1.408,425330310.0,1477617895.0
2022-06-29,380.34,-1636812085.0,,,400.0,350.0,WEAK,WEAK,1.527,1.3,462719619.0,2350898515.0
2022-06-30,377.25,-1856566988.0,,,400.0,350.0,WEAK,WEAK,1.507,1.208,429102300.0,993604616.0
2022-07-01,381.24,-881679092.0,,,400.0,370.0,WEAK,WEAK,1.545,1.384,474106971.0,1112774985.0
2022-07-05,381.96,-789057323.0,,,400.0,350.0,WEAK,WEAK,1.599,1.727,460259833.0,1411298521.0
2022-07-06,383.25,-620430147.0,,,400.0,350.0,WEAK,WEAK,1.57,1.611,471042226.0,1301717065.0
2022-07-07,388.99,-427214394.0,,,400.0,,WEAK,REMOTE,1.579,1.581,491197501.0,1640957786.0
2022-07-08,388.67,-485163957.0,,,400.0,350.0,WEAK,WEAK,1.6,1.826,548271318.0,1411296120.0
2022-07-11,384.23,-1370146620.0,,,400.0,350.0,WEAK,WEAK,1.611,1.897,505162094.0,1546825754.0
2022-07-12,380.83,-1597326504.0,,,400.0,350.0,WEAK,WEAK,1.627,1.892,489935951.0,1965150510.0
2022-07-13,378.83,-2547606688.0,,,400.0,350.0,WEAK,WEAK,1.606,1.716,499567300.0,1830502499.0
2022-07-14,377.91,-1819414547.0,,,400.0,350.0,WEAK,WEAK,1.592,1.659,502717328.0,3378617614.0
2022-07-15,385.13,-520279958.0,,,400.0,350.0,WEAK,WEAK,1.545,1.688,541366775.0,1623493351.0
2022-07-18,381.95,-1319667990.0,,,400.0,370.0,WEAK,WEAK,1.592,2.093,529124915.0,1273671631.0
2022-07-19,392.27,-24268114.0,,,400.0,370.0,WEAK,WEAK,1.586,2.014,545582116.0,1138140622.0
2022-07-20,394.77,705453452.0,397.89,,400.0,370.0,WEAK,WEAK,1.637,2.149,573522540.0,917604844.0
2022-07-21,398.79,175199827.0,429.87,,400.0,370.0,WEAK,WEAK,1.654,2.474,577512551.0,1841828271.0
2022-07-22,395.09,-113309601.0,,,400.0,370.0,WEAK,WEAK,1.661,2.478,627920561.0,1663530500.0
2022-07-25,395.57,-350305874.0,,,400.0,370.0,WEAK,WEAK,1.627,2.253,597754376.0,1357899752.0
2022-07-26,390.89,-1205696657.0,,,400.0,370.0,WEAK,WEAK,1.644,2.338,584054146.0,1696454685.0
2022-07-27,401.04,311453447.0,419.03,,400.0,370.0,WEAK,WEAK,1.623,2.083,580269723.0,1696889988.0
2022-07-28,406.07,332614803.0,419.98,,400.0,370.0,WEAK,WEAK,1.691,2.486,582261670.0,1184209231.0
2022-07-29,411.99,1846689803.0,411.18,411.18,420.0,,WEAK,REMOTE,1.724,2.734,505668522.0,786831114.0
2022-08-01,410.77,-6620118.0,,,420.0,370.0,WEAK,WEAK,1.713,2.562,555687623.0,985424811.0
2022-08-02,408.06,-539566742.0,,,420.0,370.0,WEAK,WEAK,1.72,2.814,577746836.0,1776594017.0
2022-08-03,414.45,483206218.0,422.35,,420.0,,WEAK,REMOTE,1.738,2.312,574540799.0,1631620951.0
2022-08-04,414.17,-55408110.0,,,420.0,,WEAK,REMOTE,1.79,2.678,596501782.0,1544307450.0
2022-08-05,413.47,-143773431.0,,,420.0,,WEAK,REMOTE,1.781,2.211,658255717.0,1871603616.0
2022-08-08,412.99,-396840277.0,,,420.0,,WEAK,REMOTE,1.77,2.313,600501771.0,1325719481.0
2022-08-09,411.35,-712594162.0,,,420.0,,WEAK,REMOTE,1.782,2.422,617101894.0,1690605007.0
2022-08-10,419.99,1220596908.0,419.75,419.75,420.0,,WEAK,REMOTE,1.75,2.179,593509146.0,1512426868.0
2022-08-11,419.99,185905785.0,449.75,,420.0,,WEAK,REMOTE,1.776,2.567,618309286.0,1449242524.0
2022-08-12,427.1,1801766569.0,426.54,426.54,430.0,,WEAK,REMOTE,1.809,2.504,578918232.0,1532255579.0
2022-08-15,428.86,786962338.0,431.45,,430.0,,WEAK,REMOTE,1.827,2.617,558009326.0,1538223357.0
2022-08-16,429.7,475739107.0,439.97,,430.0,,WEAK,REMOTE,1.804,2.546,571318012.0,1943893599.0
2022-08-17,426.65,-357719205.0,,,430.0,,WEAK,REMOTE,1.851,2.559,609889347.0,1441645207.0
2022-08-18,427.89,151587019.0,460.35,,430.0,,WEAK,REMOTE,1.866,2.551,625490825.0,3025255164.0
2022-08-19,422.14,-1178027123.0,,,430.0,,WEAK,REMOTE,1.893,2.556,634076916.0,2030750432.0
2022-08-22,413.35,-1310567818.0,,,430.0,400.0,WEAK,WEAK,1.739,1.883,580398900.0,976151007.0
2022-08-23,412.35,-1185321740.0,,,430.0,400.0,WEAK,WEAK,1.726,1.748,610580202.0,1364989198.0
2022-08-24,413.67,-818694424.0,,,430.0,400.0,WEAK,WEAK,1.712,1.544,652172403.0,1689379159.0
2022-08-25,419.51,-274632315.0,,,430.0,400.0,WEAK,WEAK,1.722,1.643,643858017.0,1699974681.0
2022-08-26,405.31,-2485968384.0,,,430.0,400.0,WEAK,WEAK,1.732,1.859,571004849.0,84245552.0
2022-08-29,402.63,-2114195885.0,,,430.0,400.0,WEAK,WEAK,1.681,1.422,566997276.0,1173766923.0
2022-08-30,398.21,-2256820938.0,,,430.0,400.0,WEAK,WEAK,1.719,1.583,530842563.0,1112794539.0
2022-08-31,395.18,-2768825336.0,,,430.0,400.0,WEAK,WEAK,1.648,1.281,533868918.0,1345865019.0
2022-09-01,396.42,-1896872483.0,,,430.0,400.0,WEAK,WEAK,1.7,1.462,566342303.0,1596587511.0
2022-09-02,392.24,-2612554232.0,90.0,,420.0,380.0,WEAK,WEAK,1.674,1.553,573725001.0,1137055721.0
2022-09-06,390.76,-2151603260.0,,,420.0,380.0,WEAK,WEAK,1.669,1.41,513837714.0,1097371522.0
2022-09-07,397.78,-850602323.0,,,420.0,380.0,WEAK,WEAK,1.69,1.389,609403944.0,1683260548.0
2022-09-08,400.38,-1038938105.0,105.0,,420.0,380.0,WEAK,WEAK,1.73,1.618,622397006.0,1904898861.0
2022-09-09,406.6,464807252.0,415.09,,430.0,380.0,WEAK,WEAK,1.713,1.629,659014841.0,1880798425.0
2022-09-12,410.97,133939893.0,449.41,,430.0,390.0,WEAK,WEAK,1.735,1.584,589558849.0,1475000787.0
2022-09-13,393.1,-2178482871.0,90.7,,420.0,390.0,WEAK,WEAK,1.735,1.526,526763966.0,1717150675.0
2022-09-14,394.6,-2201009637.0,,,420.0,390.0,WEAK,WEAK,1.698,1.397,597284187.0,1777532108.0
2022-09-15,390.12,-2535731507.0,95.31,,420.0,370.0,WEAK,WEAK,1.741,1.49,530474861.0,400305455.0
2022-09-16,385.56,-3633291090.0,90.01,,420.0,370.0,WEAK,WEAK,1.747,1.582,527620702.0,2679252854.0
2022-09-19,388.55,-1553819930.0,90.65,,,390.0,REMOTE,WEAK,1.769,1.495,515133571.0,1359330432.0
2022-09-20,384.09,-2158300362.0,91.86,,,370.0,REMOTE,WEAK,1.799,1.717,463921859.0,1939889646.0
2022-09-21,377.39,-2773742034.0,85.0,,,370.0,REMOTE,WEAK,1.736,1.457,400674350.0,1572836101.0
2022-09-22,374.22,-2757079407.0,85.01,,400.0,350.0,WEAK,WEAK,1.702,1.358,367970385.0,1447019169.0
2022-09-23,367.95,-3517400736.0,,,400.0,370.0,WEAK,WEAK,1.64,1.502,288244964.0,-434039700.0
2022-09-26,364.31,-2646840244.0,,,400.0,350.0,WEAK,PRIMARY,1.659,1.517,313953869.0,349893318.0
2022-09-27,363.38,-2523411937.0,,,,350.0,REMOTE,WEAK,1.648,1.601,312613491.0,1205118400.0
2022-09-28,370.53,-775195215.0,85.02,,400.0,350.0,WEAK,PRIMARY,1.57,1.28,465626050.0,2005087317.0
2022-09-29,362.79,-2597474804.0,,,,350.0,REMOTE,WEAK,1.618,1.39,368505200.0,2261001332.0
2022-09-30,357.18,-2856528843.0,,,,350.0,REMOTE,WEAK,1.534,1.243,365727732.0,1966929870.0
2022-10-03,366.61,-1323298872.0,,,400.0,350.0,WEAK,WEAK,1.553,1.4,457049694.0,1205106169.0
2022-10-04,377.97,-818198050.0,,,,350.0,REMOTE,WEAK,1.638,1.588,563088886.0,1232925695.0
2022-10-05,377.09,-1552046017.0,92.39,,400.0,350.0,WEAK,WEAK,1.698,1.589,617031968.0,1748076399.0
2022-10-06,373.2,-1739959113.0,85.02,,400.0,350.0,WEAK,WEAK,1.732,1.671,562286963.0,2551253654.0
2022-10-07,362.79,-3119785041.0,,,,350.0,REMOTE,WEAK,1.693,1.659,438552964.0,248801815.0
2022-10-10,360.02,-3199929690.0,,,,350.0,REMOTE,WEAK,1.659,1.574,408675112.0,1301100002.0
2022-10-11,357.74,-2386581623.0,,,,350.0,REMOTE,WEAK,1.647,1.585,392800804.0,1673552375.0
2022-10-12,356.56,-2584253728.0,,,,350.0,REMOTE,WEAK,1.615,1.472,419495748.0,1916292226.0
2022-10-13,365.97,-1565560450.0,85.02,,400.0,350.0,WEAK,WEAK,1.631,1.707,544199120.0,2888123416.0
2022-10-14,357.63,-2845707855.0,,,,340.0,REMOTE,WEAK,1.704,1.916,481210546.0,1912690152.0
2022-10-17,366.82,-1343258712.0,85.04,,400.0,340.0,WEAK,WEAK,1.626,1.68,552728039.0,1998938400.0
2022-10-18,371.13,-1379884411.0,85.08,,400.0,340.0,WEAK,WEAK,1.687,1.79,590503344.0,2580637023.0
2022-10-19,368.5,-1790252410.0,,,400.0,340.0,WEAK,WEAK,1.695,1.727,573778087.0,2429669325.0
2022-10-20,365.41,-2121199492.0,,,400.0,340.0,WEAK,WEAK,1.696,1.741,553305719.0,3720143494.0
2022-10-21,374.29,335649768.0,85.01,85.01,400.0,340.0,WEAK,WEAK,1.658,1.81,578967859.0,1883666844.0
2022-10-24,378.87,-101049612.0,,,400.0,350.0,WEAK,WEAK,1.718,2.375,590902890.0,2010771400.0
2022-10-25,384.92,-56506556.0,,,400.0,350.0,WEAK,WEAK,1.743,2.57,588100337.0,2156933844.0
2022-10-26,382.02,-1204916742.0,96.16,,400.0,350.0,WEAK,WEAK,1.783,2.406,632680712.0,1846677528.0
2022-10-27,379.98,-405696641.0,,,400.0,350.0,WEAK,WEAK,1.783,2.34,641626146.0,3155997338.0
2022-10-28,389.02,1032753413.0,95.58,95.58,400.0,,WEAK,REMOTE,1.766,2.159,618794758.0,1190369823.0
2022-10-31,386.21,-482024859.0,95.72,,400.0,,WEAK,REMOTE,1.762,1.998,622570594.0,1519555344.0
2022-11-01,384.52,-668144702.0,,,400.0,,WEAK,REMOTE,1.737,1.828,629474450.0,2362799343.0
2022-11-02,374.87,-2348462728.0,,,400.0,360.0,WEAK,WEAK,1.743,1.757,606186941.0,1248752629.0
2022-11-03,371.01,-2223008118.0,,,400.0,360.0,WEAK,WEAK,1.742,1.791,583622160.0,1638132644.0
2022-11-04,376.35,-1632883207.0,,,400.0,350.0,WEAK,WEAK,1.699,1.892,658036567.0,1697608114.0
2022-11-07,379.95,-423863896.0,,,400.0,350.0,WEAK,WEAK,1.693,1.933,647066566.0,1859993563.0
2022-11-08,382.0,-682623437.0,,,400.0,350.0,WEAK,WEAK,1.701,1.984,645461677.0,2468676987.0
2022-11-09,374.13,-1920420478.0,85.0,,400.0,350.0,WEAK,WEAK,1.708,1.888,623683856.0,2227093392.0
2022-11-10,394.69,529641608.0,103.39,103.39,400.0,,WEAK,REMOTE,1.729,2.097,587179930.0,1101736794.0
2022-11-11,398.51,1035280928.0,399.73,,400.0,,WEAK,REMOTE,1.71,2.057,622131780.0,2094301185.0
2022-11-14,395.12,-400316362.0,95.86,,400.0,,WEAK,REMOTE,1.697,2.058,631591395.0,1450964256.0
2022-11-15,398.49,254230638.0,104.77,104.77,400.0,,WEAK,REMOTE,1.709,2.047,632156198.0,2107873296.0
2022-11-16,395.45,-482235537.0,104.78,,400.0,,WEAK,REMOTE,1.729,2.046,647318935.0,1884885387.0
2022-11-17,394.24,-568215440.0,95.4,,400.0,,WEAK,REMOTE,1.736,2.107,648527629.0,2570736881.0
2022-11-18,396.03,194079468.0,428.58,,400.0,,WEAK,REMOTE,1.759,2.095,701799709.0,2527799718.0
2022-11-21,394.59,-557589364.0,103.58,,400.0,,WEAK,REMOTE,1.684,1.957,679327931.0,1635763398.0
2022-11-22,399.9,1396350190.0,399.82,399.82,400.0,,WEAK,REMOTE,1.65,1.812,655879223.0,1893744729.0
2022-11-23,402.42,779898395.0,409.03,,400.0,,WEAK,REMOTE,1.671,1.899,664943844.0,1582204656.0
2022-11-25,402.33,632560358.0,411.12,,400.0,,WEAK,REMOTE,1.685,1.92,702825651.0,1616125384.0
2022-11-28,395.91,-1030005208.0,95.75,,420.0,,WEAK,REMOTE,1.675,1.81,652391016.0,1471528444.0
2022-11-29,395.23,-1193562224.0,95.2,,400.0,,WEAK,REMOTE,1.677,1.721,682944485.0,1913304515.0
2022-11-30,407.68,1035900191.0,409.47,,400.0,,WEAK,REMOTE,1.691,1.885,589243133.0,1279362439.0
2022-12-01,407.38,545543851.0,419.29,,420.0,,WEAK,REMOTE,1.705,1.869,667986055.0,2507149653.0
2022-12-02,406.91,902975642.0,412.61,,420.0,,WEAK,REMOTE,1.674,1.736,716185717.0,1942834740.0
2022-12-05,399.59,-1419107733.0,,,420.0,,WEAK,REMOTE,1.676,1.739,677649572.0,1334796545.0
2022-12-06,393.83,-1739581188.0,95.38,,420.0,,WEAK,REMOTE,1.627,1.373,683655237.0,1813621589.0
2022-12-07,393.16,-1383520317.0,,,400.0,,WEAK,REMOTE,1.605,1.242,713747793.0,2218745545.0
2022-12-08,396.24,-291844578.0,,,420.0,,WEAK,REMOTE,1.596,1.121,718373270.0,2843764177.0
2022-12-09,393.28,-1219072407.0,95.19,,400.0,,WEAK,REMOTE,1.614,1.413,708734578.0,2170621542.0
2022-12-12,398.95,397914443.0,417.43,,420.0,,WEAK,REMOTE,1.656,1.455,650740435.0,3175613553.0
2022-12-13,401.97,428914131.0,415.89,,420.0,,WEAK,REMOTE,1.664,1.431,649731438.0,2754393256.0
2022-12-14,399.4,-168680531.0,101.09,,420.0,360.0,WEAK,WEAK,1.69,1.438,674207208.0,2075081988.0
2022-12-15,389.63,-2095245477.0,,,420.0,360.0,WEAK,WEAK,1.699,1.443,644047801.0,2791721632.0
